id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
724,Klampiar-Strechfinal klampiarstvo,http://www.klampiarstvo.sk/,Klampiarstvo,"Dobrý deň. Páči sa mi, že v Klampiarstvo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 600 882,Podunajské Biskupice-Lieskovec,Dodávateľ plechov
725,Bariny Stanislav,http://stanislavbariny.sk/,Stanislavbariny,"Dobrý deň. Páči sa mi, že v Stanislavbariny sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 681 988,Šenkvice,Stavebná firma
726,Klampiarstvo Žilina | Klampiarske služby Žilinský kraj – Klampiarstvokmetik,https://klampiarstvokmetik.sk/,Klampiarstvokmetik,"Dobrý deň. Páči sa mi, že v Klampiarstvokmetik sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 962 407,Lietava,Stavebné služby
727,Klampiarstvo Nitra - BOST SLOVAKIA,http://www.klampiarstvobost.sk/,Klampiarstvobost,"Dobrý deň. Páči sa mi, že v Klampiarstvobost sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 984 107,Lužianky,Zámočníctvo
728,PÚČIK strechy - altánky - klampiarstvo,http://www.strechypucik.sk/,Strechypucik,"Dobrý deň. Páči sa mi, že v Strechypucik sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 984 421,Brestovany,Stavebná firma
729,Marek Molnár,http://www.klampiar-pokryvac.sk/,Klampiar Pokryvac,"Dobrý deň. Páči sa mi, že v Klampiar Pokryvac sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 508 133,Stupava,Stavebná firma
730,Hydroizolácie NAĎ,,Hydroizolácie NAĎ,"Dobrý deň. Páči sa mi, že v Hydroizolácie NAĎ sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 697 688,"Veľká Maňa, Maňa",
731,IZOLUJ.TO - Hydroizolačné materiály,http://www.izoluj.to/,Izoluj,"Dobrý deň. Páči sa mi, že v Izoluj sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 2/222 051 63,Valaská Belá,Dodávateľ izolácie
732,STRECHAFER s.r.o. - Hydroizolácie plochých striech,https://www.strechafer.sk/,Strechafer,"Dobrý deň. Páči sa mi, že v Strechafer sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 606 860,Chynorany,Stavebná firma
733,Izolácia ŠN - ploché strechy,http://izolaciasn.sk/,Izolaciasn,"Dobrý deň. Páči sa mi, že v Izolaciasn sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 092 403,Dunajská Streda,Obchod s izolačnými materiálmi
734,"Sanizol, s.r.o.",http://www.sanizol.sk/,Sanizol,"Dobrý deň. Páči sa mi, že v Sanizol sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 555 755,Bojnice,Stavebná firma
735,HydroizolG.K. s.r.o,https://www.hydroizolgk.sk/,Hydroizolgk,"Dobrý deň. Páči sa mi, že v Hydroizolgk sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 442 514,"Pri Bani, Nové Zámky",Stavebné služby
736,Striekaná Purpena Levice,http://www.teplapurpena.sk/,Teplapurpena,"Dobrý deň. Páči sa mi, že v Teplapurpena sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 556 023,Levice,Stavebná firma
737,Striekana izolácia. Hydroizolácia Nitra VIKI,http://www.viki.eu.sk/,Eu,"Dobrý deň. Páči sa mi, že v Eu sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 728 995,Nitra,Stavebniny
738,PUR-protect s.r.o. Hydroizolácia Izolácia Tepelná Izolácia Ploché Rovné Strechy Oprava Renovácia Sanácia Čistenie Striech,https://www.pur-protect.sk/%20%20%20https://www.pur-protect.de/,Pur Protect,"Dobrý deň. Páči sa mi, že v Pur Protect sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 226 007,"Opatovce, Žitavany",Hydroizolačná firma
739,Marián Stanický,https://hydroizolacie-ms.sk/,Hydroizolacie Ms,"Dobrý deň. Páči sa mi, že v Hydroizolacie Ms sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 212 695,"Šaštín, Šaštín-Stráže",Hydroizolačná firma
740,"Hydroizol, S.r.o.",https://www.hydroizol.com/,Hydroizol,"Dobrý deň. Páči sa mi, že v Hydroizol sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 44/562 02 92,Liptovský Mikuláš,Dodávateľ izolácie
741,Hydroizol,http://www.hydroizol.sk/,Hydroizol,"Dobrý deň. Páči sa mi, že v Hydroizol sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 476 279,Žilina,Stavebniny
742,Tipstav s.r.o.,https://www.tipstav.sk/,Tipstav,"Dobrý deň. Páči sa mi, že v Tipstav sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 315 127,"Priemyselný obvod, Prievidza",Konštrukcia striech
743,Striekame - R. K. P. Falcon s. r. o.,https://www.striekame.sk/,Striekame,"Dobrý deň. Páči sa mi, že v Striekame sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 960 450,Kajal,Hydroizolačná firma
744,FLEXISTAV s.r.o.,https://www.flexistav.eu/,Flexistav,"Dobrý deň. Páči sa mi, že v Flexistav sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 944 291 771,Topoľčany,Stavebná firma
745,IZOMSK s.r.o. – odborník na hydroizolácie a ploché strechy,http://www.izomsk.sk/,Izomsk,"Dobrý deň. Páči sa mi, že v Izomsk sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 760 620,Bratislava,Dodávateľ izolácie
746,Andrej Kekiš - AK HYDRO IZOL,https://www.akhydroizol.sk/,Akhydroizol,"Dobrý deň. Páči sa mi, že v Akhydroizol sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 124 331,,Odstraňovanie následkov škôd spôsobených vodou
747,TOPSTAV É&A s.r.o.,http://www.topstavea.eu/,Topstavea,"Dobrý deň. Páči sa mi, že v Topstavea sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 816 371,Modrany,
748,IZOKLAMP s.r.o.,http://www.izoklamp.sk/,Izoklamp,"Dobrý deň. Páči sa mi, že v Izoklamp sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 559 348,"Dolná kapsa, Nové Zámky",Dodávateľ stavebných potrieb
749,Klampiar,,Klampiar,"Dobrý deň. Páči sa mi, že v Klampiar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Zlaté Moravce,
750,"Blachotrapez, s.r.o.",http://www.blachotrapez.sk/,Blachotrapez,"Dobrý deň. Páči sa mi, že v Blachotrapez sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 950 324,"Homok, Šahy",Obchod so strešnými potrebami
751,Hydroizolácie plochých striech - EZP INVEST s.r.o.,http://www.ezpinvest.sk/,Ezpinvest,"Dobrý deň. Páči sa mi, že v Ezpinvest sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 871 078,Šurany,Hydroizolačná firma
752,IZOL-tech s. r. o.,http://www.izol-tech.sk/,Izol Tech,"Dobrý deň. Páči sa mi, že v Izol Tech sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 492 562,Bobrovec,Konštrukcia striech
753,NOVOIZOL - Oprava hydroizolácie plochej strechy,https://www.strechysk.sk/,Strechysk,"Dobrý deň. Páči sa mi, že v Strechysk sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 553 004,Liptovský Hrádok,Stavebná firma
754,Hydroizolácie Plochých Striech Banská štiavnica,https://hydroizolacie-plochych-striech-banska-bela9.webnode.sk/,Webnode,"Dobrý deň. Páči sa mi, že v Webnode sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 575 363,Banská Belá,Hydroizolačná firma
755,ProfIZOL | Realizácia plochých striech a zemnej izolácie | Iskrová a dymová skúška,http://www.profizol.sk/,Profizol,"Dobrý deň. Páči sa mi, že v Profizol sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 255 300,Považská Bystrica,Stavebná firma
756,Euroroof s.r.o,http://euroroof.sk/,Euroroof,"Dobrý deň. Páči sa mi, že v Euroroof sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 022 516,Pata,Hydroizolačná firma
757,IZOL s.r.o.,https://izolsro.sk/,Izolsro,"Dobrý deň. Páči sa mi, že v Izolsro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 902 484 051,"Nitra-Párovské Háje 94901, Nitra",Hydroizolačná firma
758,Ján Švihorík,https://hydro-izolacia.sk/,Hydro Izolacia,"Dobrý deň. Páči sa mi, že v Hydro Izolacia sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 451 753,Pata,Stavebná firma
759,PLOCHÉ STRECHY - realizácia a opravy - Celé západné slovesko - Musil Mário,https://www.ploche-strechy-piestany.sk/,Ploche Strechy Piestany,"Dobrý deň. Páči sa mi, že v Ploche Strechy Piestany sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 461 856,Krakovany,Dodávateľ izolácie
760,Izolácie plochých striech Gajdoš,http://www.izolaciegajdos.sk/,Izolaciegajdos,"Dobrý deň. Páči sa mi, že v Izolaciegajdos sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 779 828,,Stavebná firma
761,Strechy MD,http://www.strechymd.sk/,Strechymd,"Dobrý deň. Páči sa mi, že v Strechymd sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 226 930,Hriňová,Stavebné služby
762,"REN, s.r.o. - Hydroizolácie strechy a spodnej stavby systémom Fatrafol",https://www.ren.sk/,Ren,"Dobrý deň. Páči sa mi, že v Ren sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 530 699,Rabča,Stavebná firma
763,Izolácie stavieb s.r.o - Hydroflex,http://www.hydroflex.sk/,Hydroflex,"Dobrý deň. Páči sa mi, že v Hydroflex sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 543 430,Rohožník,Stavebná firma
764,Fatra Izolfa a.s.,http://www.fatrafol.sk/,Fatrafol,"Dobrý deň. Páči sa mi, že v Fatrafol sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 723 780,Bratislava,Dodávateľ izolácie
765,Tecta S.r.o.,https://www.realizacia-hydroizolacii.sk/,Realizacia Hydroizolacii,"Dobrý deň. Páči sa mi, že v Realizacia Hydroizolacii sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 770 229,Banská Bystrica,Konštrukcia striech
766,HySen s. r. o.,http://www.hydroizolacie-senica.sk/,Hydroizolacie Senica,"Dobrý deň. Páči sa mi, že v Hydroizolacie Senica sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 211 797,Senica,Hydroizolačná firma
767,San-Injekt s. r. o.,http://www.saninjekt.sk/,Saninjekt,"Dobrý deň. Páči sa mi, že v Saninjekt sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 959 434,Bratislava,Dodávateľ
768,"ATRO, s.r.o.",http://atro.sk/,Atro,"Dobrý deň. Páči sa mi, že v Atro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 929 342,Banská Bystrica,Stavebniny
769,IZOPLAST - Svetlík,https://www.izoplast.sk/,Izoplast,"Dobrý deň. Páči sa mi, že v Izoplast sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 427 563,Hlohovec,Konštrukcia striech
770,BITUM s.r.o.,http://www.bitum.sk/,Bitum,"Dobrý deň. Páči sa mi, že v Bitum sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 831 971,"Kostivrch, Horné Hámre",Dodávateľ izolácie
771,SADROKARTÓN KOŠICE,http://www.sadrokarton-kosice.eu/,Sadrokarton Kosice,"Dobrý deň. Páči sa mi, že v Sadrokarton Kosice sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 927 737,Košice,Špecialista na sádrokartónové priečky
772,AH STAV s.r.o.,https://ahstav.sk/,Ahstav,"Dobrý deň. Páči sa mi, že v Ahstav sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 653 037,,Stavebná firma
773,PRO-SADRO-Profesionálne sadrokartónové systémy,http://www.pro-sadro.eu/,Pro Sadro,"Dobrý deň. Páči sa mi, že v Pro Sadro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 956 875,Gabčíkovo,Špecialista na sádrokartónové priečky
774,ArtGips - sadrokartónové systemy,http://www.artgips.sk/,Artgips,"Dobrý deň. Páči sa mi, že v Artgips sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 991 882,Košice,Špecialista na sádrokartónové priečky
775,LEMARCK Slovakia s.r.o.,https://www.sadrokarton.sk/,Sadrokarton,"Dobrý deň. Páči sa mi, že v Sadrokarton sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 272 672,"Dolná kapsa, Nové Zámky",Stavebniny
776,Juraj Kaderábek O & K - Gipsmont,http://www.gipsmont.sk/,Gipsmont,"Dobrý deň. Páči sa mi, že v Gipsmont sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 606 368,Nové Zámky,Špecialista na sádrokartónové priečky
777,"GIPSOL, s.r.o.",https://gipsol.sk/,Gipsol,"Dobrý deň. Páči sa mi, že v Gipsol sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 2/534 192 84,Ružinov,Stavebniny
778,Sadrokartónové systémy Košice,http://www.artgips.sk/-sadrokartonove-prace-kontakt,Artgips,"Dobrý deň. Páči sa mi, že v Artgips sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 991 882,Košice,Stavebniny
779,Montáž sadrokartónu SDK-pro s.r.o.,http://www.sadrokartonsdkpro.sk/,Sadrokartonsdkpro,"Dobrý deň. Páči sa mi, že v Sadrokartonsdkpro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 952 262 411,Poprad,Stavebná firma
780,MONTÁŽ SADROKARTÓNU Žilina,,MONTÁŽ SADROKARTÓNU Žilina,"Dobrý deň. Páči sa mi, že v MONTÁŽ SADROKARTÓNU Žilina sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 440 365,Žilina-Vlčince,Stavebná firma
781,Montáže sadrokartónu,,Montáže sadrokartónu,"Dobrý deň. Páči sa mi, že v Montáže sadrokartónu sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 048 484,Vinohrady nad Váhom,Stavebná firma
782,Trockenbaueri - montáž sadrokartonu,http://trockenbaueri.sk/,Trockenbaueri,"Dobrý deň. Páči sa mi, že v Trockenbaueri sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 862 136,Trnava,Stavebné služby
783,Lukáš Sentinek - Montáž sadrokartónu,,Lukáš Sentinek,"Dobrý deň. Páči sa mi, že v Lukáš Sentinek sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 517 820,Studienka,Špecialista na sádrokartónové priečky
784,Charlie sadrokartón,https://sadrokartonar.sk/,Sadrokartonar,"Dobrý deň. Páči sa mi, že v Sadrokartonar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 940 787 299,,Stavebná firma
785,Chamraz - montáž sadrokartónu,,Chamraz,"Dobrý deň. Páči sa mi, že v Chamraz sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 606 613,Kuchyňa,Stavebná firma
786,Richard Slíž RICOSTAV,https://www.ricostav.sk/,Ricostav,"Dobrý deň. Páči sa mi, že v Ricostav sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 395 891,Nitra,Špecialista na sádrokartónové priečky
787,RH Dry Mont. s.r.o,,RH Dry Mont.,"Dobrý deň. Páči sa mi, že v RH Dry Mont. sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 637 147,"Sanka, Hatné",Špecialista na sádrokartónové priečky
788,Olekšák - MALIARSTVO* NATIERAČSTVO* TAPETOVANIE* MONTÁŽ SADROKARTÓNU* DOKONČOVACIE STAVEBNÉ PRÁCE,http://www.monttatry.sk/,Monttatry,"Dobrý deň. Páči sa mi, že v Monttatry sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 976 663,Kežmarok,Maliar
789,Montáž sadrokartónu Martin Lejsal,,Montáž sadrokartónu Martin Lejsal,"Dobrý deň. Páči sa mi, že v Montáž sadrokartónu Martin Lejsal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 444 858,Kysucké Nové Mesto,Stavebná firma
790,Adam Jablonski,https://www.adamjablonsky.sk/,Adamjablonsky,"Dobrý deň. Páči sa mi, že v Adamjablonsky sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 176 747,Sebedín - Bečov,Stavebné služby
791,VYSTIERKUJEME TO - Stierkovanie v Bratislave a okolí,https://www.vystierkujemeto.sk/,Vystierkujemeto,"Dobrý deň. Páči sa mi, že v Vystierkujemeto sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 652 776,Bratislava,Maliar
792,"Srňanský Peter - Maliarstvo, Stierkovanie a Montáž sadrokartónu",http://maliar-tt.webnode.sk/,Webnode,"Dobrý deň. Páči sa mi, že v Webnode sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 160 979,"Modranka, Trnava",Maliar
793,TOPMAL s.r.o.,https://www.topmal.sk/,Topmal,"Dobrý deň. Páči sa mi, že v Topmal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 128 533,Bratislava,Maliar
794,Stavbach s.r.o.,https://www.riesimebyty.sk/,Riesimebyty,"Dobrý deň. Páči sa mi, že v Riesimebyty sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 944 637 636,Ružinov,Stavebná firma
795,COLOR MAL s.r.o.,http://www.colormal.sk/,Colormal,"Dobrý deň. Páči sa mi, že v Colormal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 919 359 561,Bratislava,Maliar
796,SZAB STAV s.r.o.,https://szabstav.sk/,Szabstav,"Dobrý deň. Páči sa mi, že v Szabstav sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 912 763,Zlatná na Ostrove,Stavebné služby
