id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
788,Olekšák - MALIARSTVO* NATIERAČSTVO* TAPETOVANIE* MONTÁŽ SADROKARTÓNU* DOKONČOVACIE STAVEBNÉ PRÁCE,http://www.monttatry.sk/,Monttatry,"Dobrý deň. Páči sa mi, že v Monttatry sa zameriavate na kvalitnú výrobu a dodávku stavebných materiálov.",,+421 905 976 663,Kežmarok,Maliar
789,Montáž sadrokartónu Martin Lejsal,,Montáž sadrokartónu Martin Lejsal,"Dobrý deň. Páči sa mi, že v Montáž sadrokartónu Martin Lejsal realizujete stavebné práce a rekonštrukcie.",,+421 903 444 858,Kysucké Nové Mesto,Stavebná firma
790,Adam Jablonski,https://www.adamjablonsky.sk/,Adamjablonsky,"Dobrý deň. Páči sa mi, že v Adamjablonsky sa zaoberáte komplexnými rekonštrukciami bytov a domov.",,+421 948 176 747,Sebedín - Bečov,Stavebné služby
791,VYSTIERKUJEME TO - Stierkovanie v Bratislave a okolí,https://www.vystierkujemeto.sk/,Vystierkujemeto,"Dobrý deň. Páči sa mi, že v Vystierkujemeto sa špecializujete na profesionálne stierkovanie a maľovanie interiérov v Bratislave.",,+421 949 652 776,Bratislava,Maliar
792,"Srňanský Peter - Maliarstvo, Stierkovanie a Montáž sadrokartónu",http://maliar-tt.webnode.sk/,Webnode,"Dobrý deň. Páči sa mi, že v Webnode sa špecializujete na široké spektrum maliarskych.",,+421 911 160 979,"Modranka, Trnava",Maliar
793,TOPMAL s.r.o.,https://www.topmal.sk/,Topmal,"Dobrý deň. Páči sa mi, že v Topmal sa špecializujete na profesionálne maliarske a rekonštrukčné práce v Bratislave.",,+421 903 128 533,Bratislava,Maliar
794,Stavbach s.r.o.,https://www.riesimebyty.sk/,Riesimebyty,"Dobrý deň. Páči sa mi, že v Riesimebyty sa špecializujete na rekonštrukciu bytov v Bratislave.",,+421 944 637 636,Ružinov,Stavebná firma
795,COLOR MAL s.r.o.,http://www.colormal.sk/,Colormal,"Dobrý deň. Páči sa mi, že v Colormal pôsobíte v sektore Maliar.",,+421 919 359 561,Bratislava,Maliar
796,SZAB STAV s.r.o.,https://szabstav.sk/,Szabstav,"Dobrý deň. Páči sa mi, že v Szabstav sa špecializujete sa na poskytovanie širokého spektra stavebných služieb.",,+421 915 912 763,Zlatná na Ostrove,Stavebné služby
797,Vymaľujeme.to - MANAST s.r.o.,https://www.vymalujeme.to/,Vymalujeme,"Dobrý deň. Páči sa mi, že v Vymalujeme sa špecializujete na kvalitné maľovanie interiérov a exteriérov vrátane airless.",,+421 948 196 160,Devínska Nová Ves,Maliar
798,"STILLTECH, s. r. o.",https://stilltech.sk/,Stilltech,"Dobrý deň. Páči sa mi, že v Stilltech sa špecializujete na poskytovanie odborných služieb v oblasti stolárstva.",,+421 903 208 129,Ružindol,Stolárstvo
799,XéniArt,https://www.xeniart.eu/,Xeniart,"Dobrý deň. Páči sa mi, že v Xeniart sa špecializujete na široké spektrum umeleckých a remeselných prác.",,+421 905 281 917,Čeláre,Maliar
800,Janota Zdenko - MAĽOVANIE STIERKOVANIE,,Janota Zdenko,"Dobrý deň. Páči sa mi, že v Janota Zdenko pôsobíte v sektore oblasti služieb.",,+421 908 926 795,Turany,
801,Azm s.r.o.,,Azm,"Dobrý deň. Páči sa mi, že v Azm pôsobíte v sektore oblasti služieb.",,+421 36/753 35 60,Štúrovo,
802,Sklenárstvo Mezei,http://www.sklenarstvomezei.sk/,Sklenarstvomezei,"Dobrý deň. Páči sa mi, že v Sklenarstvomezei ponúkate široký sortiment sklenárskych služieb s dlhoročnými skúsenosťami.",,+421 910 983 644,Petržalka,Sklenár
803,Sklenárstvo Čendo,,Sklenárstvo Čendo,"Dobrý deň. Páči sa mi, že v Sklenárstvo Čendo pôsobíte v sektore Sklenár.",,+421 41/432 42 80,Čadca,Sklenár
804,Sklenárstvo - Peter Ložan,http://www.sklenarstvo.sk/,Sklenarstvo,"Dobrý deň. Páči sa mi, že v Sklenarstvo ponúkate rozsiahly predmet služieb v oblasti sklenárstva.",,+421 2/654 232 40,Karlova Ves,Sklenár
805,Sklenárstvo Paulovič,,Sklenárstvo Paulovič,"Dobrý deň. Páči sa mi, že v Sklenárstvo Paulovič pôsobíte v sektore Obchod so sklom a zrkadlami.",,+421 908 154 045,Nové Zámky,Obchod so sklom a zrkadlami
806,SKLENÁRSTVO - Jaroslav Babušiak,http://www.sklenarstvodk.sk/,Sklenarstvodk,"Dobrý deň. Páči sa mi, že v Sklenarstvodk sa zameriavate na poskytovanie kvalitných sklenárskych služieb a produktov.",,+421 44/432 35 41,Ružomberok,Sklenár
807,Sklenárstvo LEON,,Sklenárstvo LEON,"Dobrý deň. Páči sa mi, že v Sklenárstvo LEON pôsobíte v sektore Sklenár.",,+421 914 151 818,Galanta,Sklenár
808,Sklenárstvo Sklokomplet S.r.o.,,Sklenárstvo Sklokomplet,"Dobrý deň. Páči sa mi, že v Sklenárstvo Sklokomplet pôsobíte v sektore Sklenár.",,+421 51/452 00 50,Prešov,Sklenár
809,Sklenárstvo - Sedlárik,,Sklenárstvo,"Dobrý deň. Páči sa mi, že v Sklenárstvo pôsobíte v sektore Sklenár.",,+421 2/459 235 23,Senec,Sklenár
810,Aja Sklenárstvo - Jaško Ján,,Aja Sklenárstvo,"Dobrý deň. Páči sa mi, že v Aja Sklenárstvo pôsobíte v sektore Sklenár.",,+421 908 430 670,Nové Mesto nad Váhom,Sklenár
811,Sklofix - Sklenárstvo Bratislava,https://www.sklofix.sk/,Sklofix,"Dobrý deň. Páči sa mi, že v Sklofix sa špecializujete na výrobu sklenených produktov na mieru.",,+421 903 818 471,Bratislava,Výrobca skla
812,Sklenárstvo MIER,https://www.sklenarstvomier.sk/,Sklenarstvomier,"Dobrý deň. Páči sa mi, že v Sklenarstvomier sa špecializujete na výrobu a montáž sklenených produktov na mieru.",,+421 948 177 924,Spišská Nová Ves,Sklenár
813,SKLENÁRSTVO K + K SKLOLOM,,SKLENÁRSTVO K + K SKLOLOM,"Dobrý deň. Páči sa mi, že v SKLENÁRSTVO K + K SKLOLOM pôsobíte v sektore Sklenár.",,+421 44/522 17 45,Liptovský Hrádok,Sklenár
814,"Sklenárstvo, Rámovanie - Marta Poláčková",http://sklenarstvoramovaniepolackova.mojanitra.sk/,Mojanitra,"Dobrý deň. Páči sa mi, že v Mojanitra pôsobíte v sektore Opravovňa skla.",,+421 37/652 58 33,Nitra,Opravovňa skla
815,Sklenárstvo - Tibor Vajner,http://www.vajner.sk/,Vajner,"Dobrý deň. Páči sa mi, že v Vajner ponúkate širokú škálu kvalitných služieb.",,+421 903 232 003,Bratislava,Obchod so sklom a zrkadlami
816,Sklenárstvo - Korenačka,http://www.flim.sk/,Flim,"Dobrý deň. Páči sa mi, že v Flim sa špecializujete na výrobné a opravárenské práce v oblasti skla.",,+421 905 797 151,Partizánske,Sklenár
817,Sklenárstvo - Rámovanie Obrazov,,Sklenárstvo,"Dobrý deň. Páči sa mi, že v Sklenárstvo pôsobíte v sektore oblasti služieb.",,+421 915 421 640,Partizánske,
818,Sklenárstvo Královič,http://kralovic.sk/,Kralovic,"Dobrý deň. Páči sa mi, že v Kralovic pôsobíte v sektore Sklenár.",,+421 2/556 478 77,Bratislava,Sklenár
819,Sklenárstvo Kósa Imrich,https://www.facebook.com/SklenarstvoKosa,Sklenárstvo Kósa Imrich,"Dobrý deň. Páči sa mi, že v Sklenárstvo Kósa Imrich sa špecializujete na rôzne typy sklenených výrobkov a ich montáž.",,+421 905 320 161,Gabčíkovo,Sklenár
820,Sklenárstvo Bc. Karol Sekucia,,Sklenárstvo Bc. Karol Sekucia,"Dobrý deň. Páči sa mi, že v Sklenárstvo Bc. Karol Sekucia pôsobíte v sektore Opravovňa sklolaminátu.",,+421 2/524 916 89,Bratislava,Opravovňa sklolaminátu
821,JH Sklenárstvo Šaľa,,JH Sklenárstvo Šaľa,"Dobrý deň. Páči sa mi, že v JH Sklenárstvo Šaľa pôsobíte v sektore Sklenár.",,+421 909 146 879,Šaľa,Sklenár
822,Boris Olejár – Sklenárstvo Alla,http://www.sklenarstvoalla.sk/,Sklenarstvoalla,"Dobrý deň. Páči sa mi, že v Sklenarstvoalla sa špecializujete na predaj tabuľového skla a zrkadiel s bohatou.",,+421 903 525 496,Zvolen,Sklenár
823,"SGS GLASS, s.r.o.",https://www.sgsglass.sk/,Sgsglass,"Dobrý deň. Páči sa mi, že v Sgsglass sa špecializujete na výrobu a spracovanie sklenených produktov s bohatou.",,+421 35/641 80 03,"Dolná kapsa, Nové Zámky",Obchod so sklom a zrkadlami
824,Sklenárstvo - Galambos,,Sklenárstvo,"Dobrý deň. Páči sa mi, že v Sklenárstvo pôsobíte v sektore Opravovňa skla.",,+421 36/622 40 04,Levice,Opravovňa skla
825,Czibor Zoltán S.r.o.,http://www.c-galeria.com/,C Galeria,"Dobrý deň. Páči sa mi, že v C Galeria poskytujete platformu pre talentovaných umelcov.",,+421 35/773 06 61,Komárno,Sklenár
826,Sklodax Sklenárstvo Bratislava,http://www.sklodax.sk/,Sklodax,"Dobrý deň. Páči sa mi, že v Sklodax sa špecializujete na výrobu a spracovanie sklenených produktov.",,+421 908 749 432,Bratislava,Sklenár
827,Sklenárstvo Zlaté Moravce,,Sklenárstvo Zlaté Moravce,"Dobrý deň. Páči sa mi, že v Sklenárstvo Zlaté Moravce pôsobíte v sektore Obchod so sklom a zrkadlami.",,+421 902 350 462,Zlaté Moravce,Obchod so sklom a zrkadlami
828,Sklenárstvo Bartoněk Miloš BARKR,,Sklenárstvo Bartoněk Miloš BARKR,"Dobrý deň. Páči sa mi, že v Sklenárstvo Bartoněk Miloš BARKR pôsobíte v sektore Sklenár.",,+421 903 515 726,"Okoličné, Liptovský Mikuláš",Sklenár
829,Milan Minárik,https://www.sklenarstvo-minarik.sk/,Sklenarstvo Minarik,"Dobrý deň. Páči sa mi, že v Sklenarstvo Minarik zabezpečujete kvalitný servis 24/7.",,+421 903 455 659,V,Výrobca
830,Oprava čelného skla,https://dr-glass.eu/sk,Dr Glass,"Dobrý deň. Páči sa mi, že v Dr Glass sa špecializujete na kvalifikovanú opravu predných skiel.",,+421 950 349 732,Štúrovo,Opravovňa autoskiel
831,Dalimon Mobilné Autosklo,https://www.dalimon.sk/,Dalimon,"Dobrý deň. Páči sa mi, že v Dalimon ponúkate profesionálny servis výmeny a opravy autoskiel priamo na.",,+421 910 599 851,Bánov,Oprava a výmena autoskla
832,Auto Kaiman - oprava čelného skla,https://www.autokaiman.sk/,Autokaiman,"Dobrý deň. Páči sa mi, že v Autokaiman ponúkate profesionálne služby v oblasti opravy čelných skiel s.",,+421 940 500 076,Bratislava,Opravovňa autoskiel
833,"Autosklo Petržalka - Oprava a výmena autoskiel, PDR oprava preliačin",https://www.autosklo-ba.sk/,Autosklo Ba,"Dobrý deň. Páči sa mi, že v Autosklo Ba sa špecializujete na opravu a výmenu autoskiel pre osobné automobily.",,+421 903 747 609,Petržalka,Opravovňa autoskiel
834,AUTOSKLO KOŠICE s.r.o.,http://www.autosklokosice.sk/,Autosklokosice,"Dobrý deň. Páči sa mi, že v Autosklokosice sa špecializujete na výmenu.",,+421 55/632 56 55,Košice,Opravovňa autoskiel
835,AUTOSKLO TIGA,https://www.autosklotiga.sk/,Autosklotiga,"Dobrý deň. Páči sa mi, že v Autosklotiga pôsobíte v sektore Opravovňa autoskiel.",,+421 903 264 786,Levice,Opravovňa autoskiel
836,AUTOSKLO ABeX,https://autoskloabex.sk/,Autoskloabex,"Dobrý deň. Páči sa mi, že v Autoskloabex ponúkate akciové ceny s zľavou až 50% na vybranú.",,+421 950 424 250,"Chrenová, Nitra",Opravovňa autoskiel
837,B2 Autosklo,http://b2autosklo.sk/,B2Autosklo,"Dobrý deň. Páči sa mi, že v B2Autosklo sa špecializujete na opravy a výmeny autoskiel s viac ako.",,+421 911 560 500,Ivanka pri Nitre,Opravovňa autoskiel
838,AUTOSKLO Z POWER s. r. o.,http://www.autosklozpower.sk/,Autosklozpower,"Dobrý deň. Páči sa mi, že v Autosklozpower poskytujete širokú škálu služieb v oblasti výmeny.",,+421 948 344 344,Bratislava,Servis čelných skiel
839,AutoSklo Ivanka,http://www.autoskloivanka.sk/,Autoskloivanka,"Dobrý deň. Páči sa mi, že v Autoskloivanka sa špecializujete na kompletné služby výmeny a opravy skla na.",,+421 905 614 832,Ivanka pri Dunaji,Oprava a údržba automobilov
840,Autosklo Trend s.r.o.,https://autosklo-trend.sk/,Autosklo Trend,"Dobrý deň. Páči sa mi, že v Autosklo Trend sa špecializujete na profesionálnu opravu a výmenu autoskla pre osobné.",,+421 919 065 468,Nové Zámky,Opravovňa autoskiel
841,Oprava čelného skla Gabčíkovo Autosklo Varga,https://m.facebook.com/106029927409405/,Oprava čelného skla Gabčíkovo Autosklo Varga,"Dobrý deň. Páči sa mi, že v Oprava čelného skla Gabčíkovo Autosklo Varga sa špecializujete na profesionálnu opravu a výmenu čelného skla pre.",,+421 902 377 911,Gabčíkovo,Opravovňa autoskiel
842,Mobilne autosklo,https://autosklodoma.sk/,Autosklodoma,"Dobrý deň. Páči sa mi, že v Autosklodoma sa špecializujete na rýchlu a profesionálnu výmenu autoskla priamo u.",,+421 940 356 365,Nové Zámky,Opravovňa autoskiel
843,Autosklo Hornet,https://www.hornet.sk/,Hornet,"Dobrý deň. Páči sa mi, že v Hornet ponúkate široké spektrum riešení pre poškodenia autoskiel.",,+421 800 102 020,"Dolná kapsa, Nové Zámky",Opravovňa autoskiel
844,Autosklo Krajiček - Autofólie - výmena a oprava autoskla,http://www.autosklokrajicek.sk/,Autosklokrajicek,"Dobrý deň. Páči sa mi, že v Autosklokrajicek sa zaoberáte predajom a montážou automobilových skiel.",,+421 902 441 211,Nové Mesto nad Váhom,Opravovňa autoskiel
845,Autosklo Jurišta s.r.o.,http://www.autosklojurista.sk/,Autosklojurista,"Dobrý deň. Páči sa mi, že v Autosklojurista ponúkate bezhotovostné riešenia pri poistných udalostiach a zabezpečuje TAXI.",,+421 903 700 172,Bratislava,Oprava a výmena autoskla
846,Mobilné Autosklo CENT - VÝMENA A OPRAVA AUTOSKIEL,http://www.autosklocent.sk/,Autosklocent,"Dobrý deň. Páči sa mi, že v Autosklocent sa špecializujete na poskytovanie služieb výmeny a opravy autosklá.",,+421 949 000 009,Bratislava,Opravovňa autoskiel
847,Autosklo - Ján Horváth,http://www.autosklohorvath.sk/,Autosklohorvath,"Dobrý deň. Páči sa mi, že v Autosklohorvath ponúkate komplexné služby v oblasti opravy a výmeny automobilových.",,+421 905 647 194,Tesárske Mlyňany,Opravovňa autoskiel
848,Oprava čelného skla,,Oprava čelného skla,"Dobrý deň. Páči sa mi, že v Oprava čelného skla pôsobíte v sektore Opravovňa autoskiel.",,+421 908 127 056,Nové Zámky,Opravovňa autoskiel
849,Autosklo Levice,https://autosklolevice.sk/,Autosklolevice,"Dobrý deň. Páči sa mi, že v Autosklolevice sa špecializujete na opravu a výmenu autoskiel a má dlhoročné.",,+421 915 899 599,Levice,Opravovňa autoskiel
850,Zasklievanie.sk,http://zasklievanie.sk/,Zasklievanie,"Dobrý deň. Páči sa mi, že v Zasklievanie sa špecializujete na poskytovanie kvalitných zasklievacích riešení pre balkóny.",,+421 907 893 771,Petržalka,Dodávateľ zasklených veránd
851,"VTR Nové Zámky, s.r.o.",http://www.vtr.sk/,Vtr,"Dobrý deň. Páči sa mi, že v Vtr sa špecializujete na zasklievanie balkónov.",,+421 905 815 565,Nové Zámky,Dodávateľ zasklených veránd
852,V.K. Euromont – Zasklievanie balkónov,http://www.zasklievanie-balkonov.sk/,Zasklievanie Balkonov,"Dobrý deň. Páči sa mi, že v Zasklievanie Balkonov sa špecializujete na profesionálne zasklievanie balkónov.",,+421 902 082 020,Slovenská Kajňa,Dodávateľ zasklených veránd
853,SAMO - zasklievanie balkónov,https://www.zasklievaniebalkonov.sk/,Zasklievaniebalkonov,"Dobrý deň. Páči sa mi, že v Zasklievaniebalkonov sa špecializujete na zasklievanie balkónov a loggií v Košiciach už.",,+421 911 656 144,Košice,Dodávateľ zasklených veránd
854,Zasklenie Balkónov - MODRY BALKON,http://www.modrybalkon.com/,Modrybalkon,"Dobrý deň. Páči sa mi, že v Modrybalkon sa špecializujete na zasklenie balkónov a terás.",,+421 903 251 685,Považská Bystrica,Firemná kancelária
855,"Zimne zahrady, zasklenie terasy, pergoly - LS - Group s.r.o.",http://www.lsgroup.sk/,Lsgroup,"Dobrý deň. Páči sa mi, že v Lsgroup sa špecializujete na dodávku hliníkových zasklievacích systémov na mieru.",,+421 905 394 446,Skalica,Dodávateľ zasklených veránd
856,MONT-SKA: Zasklievanie balkónov,https://balkony-zaluzie.sk/,Balkony Zaluzie,"Dobrý deň. Páči sa mi, že v Balkony Zaluzie sa špecializujete na profesionálne zasklievanie balkónov.",,+421 905 205 774,Košice,Montáž okien
857,"HORMAX - Prístrešky, Terasy-Pergoly, Zasklenie-Zimné záhrady, Altánky, Nábytok na mieru",https://www.hormax.sk/,Hormax,"Dobrý deň. Páči sa mi, že v Hormax sa špecializujete na výrobu a montáž kvalitných prístreškov.",,+421 907 430 634,Jastrabie nad Topľou,Dodávateľ zasklených veránd
858,GS EUROTHERM MONT s.r.o.,http://gszasklenie.sk/,Gszasklenie,"Dobrý deň. Páči sa mi, že v Gszasklenie ponúkate aj bezplatné cenové ponuky.",,+421 800 500 920,Benkovce,Sklenár
859,"ALUVIS Slovakia, s.r.o.",http://www.aluvis.sk/,Aluvis,"Dobrý deň. Páči sa mi, že v Aluvis pôsobíte v sektore Dodávateľ zasklených veránd.",,+421 907 886 574,Bratislava,Dodávateľ zasklených veránd
860,HPS mont s.r.o.,http://www.hpsmont.sk/,Hpsmont,"Dobrý deň. Páči sa mi, že v Hpsmont sa špecializujete na zasklievanie balkónov a lodžií.",,+421 2/432 912 35,Bratislava II,Dodávateľ zasklených veránd
861,WOL MONT,https://wolmont.sk/,Wolmont,"Dobrý deň. Páči sa mi, že v Wolmont sa špecializujete na výrobu a montáž pergol.",,+421 915 301 499,Petržalka,Staviteľ prístreškov pre autá a pergol
862,Pifema s.r.o. - showroom,https://www.alu-terasy.sk/,Alu Terasy,"Dobrý deň. Páči sa mi, že v Alu Terasy sa špecializujete na návrh a montáž sklo-hliníkových konštrukcií.",,+421 917 865 026,Považská Bystrica,Stavebná firma
863,Z-MONT SKALICA s.r.o.,http://www.zmontskalica.sk/,Zmontskalica,"Dobrý deň. Páči sa mi, že v Zmontskalica sa špecializujete na návrh a realizáciu zimných záhrad.",,+421 948 140 403,Skalica,Dodávateľ
864,Tomáš Andrejovský TIMMONT,https://www.timmont.sk/,Timmont,"Dobrý deň. Páči sa mi, že v Timmont sa špecializujete na komplexnú realizáciu a montáž zasklievacích systémov.",,+421 915 439 240,Stropkov,Montáž okien
865,Alumsist s.r.o.,https://www.alumsist.sk/,Alumsist,"Dobrý deň. Páči sa mi, že v Alumsist sa špecializujete na výrobu a montáž zasklenií s hliníkovým posuvným.",,+421 911 926 768,Poprad,Dodávateľ zasklených veránd
866,Garwin zimné záhrady,https://www.zimna-zahrada.com/,Zimna Zahrada,"Dobrý deň. Páči sa mi, že v Zimna Zahrada sa špecializujete na výrobu zimných záhrad na mieru.",,+421 915 894 318,Kútniky,Staviteľ prístreškov pre autá a pergol
867,RADOVAN MATÚŠ - zasklievanie balkónov,http://www.zaluzie-matus.szm.sk/,Szm,"Dobrý deň. Páči sa mi, že v Szm sa zameriavate na výrobu a predaj kvalitných balkónov.",,+421 905 767 777,Banská Bystrica,Montáž okien
868,"Mont-Alu, s.r.o.",https://www.montalu.sk/,Montalu,"Dobrý deň. Páči sa mi, že v Montalu sa špecializujete na výrobu a montáž hliníkových zimných záhrad.",,+421 918 549 281,Vrádište,Staviteľ terás
869,sadrokartón,,sadrokartón,"Dobrý deň. Páči sa mi, že v sadrokartón pôsobíte v sektore oblasti služieb.",,+421 917 578 712,Košice,
870,Gips Bau - Sadrokartón,,Gips Bau,"Dobrý deň. Páči sa mi, že v Gips Bau pôsobíte v sektore Špecialista na sádrokartónové priečky.",,+421 55/622 59 63,Košice - mestská časť Západ,Špecialista na sádrokartónové priečky
871,Stavebniny Onlinestavba s.r.o.,https://www.onlinestavba.sk/,Onlinestavba,"Dobrý deň. Páči sa mi, že v Onlinestavba pôsobíte v sektore Stavebniny.",,+421 907 643 977,Dunajská Streda,Stavebniny
